seller_id,total_orders,total_revenue,total_freight,seller_city,seller_state,avg_review_score,review_count,on_time_rate,avg_delivery_days,revenue_score,review_score_normalized,delivery_score,composite_score,seller_rank
2ea0861cc19e94cad86438c984c52da4,6,165.6,62.449999999999996,sao paulo,SP,3.33,6.0,100.0,5.3,0.07009383983526758,66.66666666666667,100.0,56.69,2344
2eb70248d66e0e3ef83659f71b244378,187,38990.72,3056.01,campinas,SP,2.69,198.0,86.1,18.0,17.175070224907827,53.83838383838384,86.09625668449198,52.52,2605
2ec6e37d992a95eaddb3369dcbcc76d9,2,159.8,24.14,porto alegre,RS,1.5,2.0,100.0,9.7,0.0675385647187085,30.0,100.0,42.02,2828
2ee0a0689f2f6a72f35a7cb6033f6e7e,4,272.0,52.84,presidente prudente,SP,4.0,4.0,100.0,9.7,0.1169699212838689,80.0,100.0,62.04,1577
2eeb6531ee027a48d401e72bebdd87d3,3,38.7,40.0,sao jose dos campos,SP,4.33,3.0,100.0,12.2,0.014186182543655664,86.66666666666666,100.0,64.67,1142
2ef086a599b597572aca4433b7ed6b3d,1,49.0,15.1,jaragua do sul,SC,5.0,1.0,100.0,11.2,0.0187239986989244,100.0,100.0,70.01,309
2f09f7d37a97956d11cc1a7cadd5262b,7,625.0,126.91,ribeirao preto,SP,2.91,11.0,85.71,12.8,0.27248925165375865,58.18181818181818,85.71428571428571,49.07,2723
2f1e7b90e01d9f086cbcb301c0c3d406,1,59.0,12.66,blumenau,SC,5.0,1.0,100.0,7.1,0.023129645451612495,100.0,100.0,70.01,309
2f3d8b4c9e2ee165075331fea3f3095a,1,130.0,17.35,sao jose,SC,5.0,1.0,100.0,12.3,0.05440973739569797,100.0,100.0,70.02,227
2f4b0d3b9634b647d4edee577d7ebb7e,10,337.9,84.41,sao paulo,SP,4.9,10.0,100.0,6.1,0.14600313338408344,98.00000000000001,100.0,69.24,524
2f4b9d112bfa44a214bc6cef085d17c8,5,293.99,119.27000000000001,afonso claudio,ES,4.4,5.0,100.0,14.8,0.12665793849303003,88.00000000000001,100.0,65.24,1030
2f73e04d12cdf0c945ded66bb3fcf6c7,3,1359.0,101.85,cachoeiro de itapemirim,ES,3.33,3.0,100.0,13.6,0.5958637233010647,66.66666666666667,100.0,56.85,2330
2f74af7a0ee5636f12c2336f9fffed47,13,560.7,163.76999999999998,sao paulo,SP,4.31,13.0,100.0,9.7,0.24416094303397418,86.15384615384615,100.0,64.53,1162
2f9b7ce230a057a98a9f5df5893ee36c,2,141.82,30.03,barueri,SP,4.5,2.0,100.0,10.5,0.059617211857375285,90.0,100.0,66.02,897
2fa13c8bd5705d279f7ed5cc9ec61c68,2,87.4,61.3,sao paulo,SP,5.0,2.0,100.0,4.6,0.03564168222924669,100.0,100.0,70.01,309
2fb25ab44bdbeae6a4d816e0d0c9d500,5,683.08,78.21000000000001,volta redonda,RJ,4.8,5.0,100.0,8.5,0.29807724799337115,96.0,100.0,68.49,571
2fdde51ad3e12f297da656d4fbd5d0b5,9,5803.0,551.92,joinville,SC,4.7,10.0,100.0,15.3,2.553733140195654,94.0,100.0,68.37,590
2ff6b7bff164ef05590a52734e1296da,7,1803.59,151.53,londrina,PR,4.71,7.0,100.0,11.7,0.7917343722788248,94.28571428571428,100.0,67.95,644
2ff97219cb8622eaf3cd89b7d9c09824,87,4339.1,1359.6,salto,SP,4.53,89.0,94.25,9.0,1.9087905120696442,90.56179775280899,94.25287356321839,65.07,1061
3076499bbc033a927bf4a8a41bcf7fd4,7,359.33,124.3,auriflama,SP,4.29,7.0,100.0,7.4,0.15544443437509403,85.71428571428571,100.0,64.33,1195
3078096983cf766a32a06257648502d1,56,7910.84,1370.25,scao jose do rio pardo,SP,4.2,59.0,94.64,12.1,3.4823729853142615,84.0677966101695,94.64285714285714,63.06,1391
30829ded4523ab9224b93bc49a62c95f,18,6911.71,638.0,parai,RS,3.78,18.0,94.44,12.1,3.0421916013129358,75.55555555555556,94.44444444444444,59.47,2059
3092c0b297aacfb4bb6e056ebe13b9b8,16,1184.3,313.98,aruja,SP,3.63,19.0,100.0,13.2,0.5188970745316037,72.63157894736842,100.0,59.21,2110
30a2f535bb48308f991d0b9ad4a8c4bb,71,4731.3,1084.06,santa barbara d'oeste,SP,4.28,71.0,97.18,8.2,2.0815799777100708,85.63380281690141,97.1830985915493,64.03,1239
30a81d8cf85fb2ada1b1b094c9583a95,17,1245.42,168.1,sao paulo,SP,4.82,17.0,100.0,4.3,0.5458243874840335,96.4705882352941,100.0,68.75,551
30c7f28fd3a5897b2c82d152bb760c17,6,1849.38,311.09000000000003,niteroi,RJ,1.67,6.0,50.0,20.7,0.8119078287593834,33.333333333333336,50.0,28.58,2915
312ba1d77e9c332ef21f9598b7f64cd7,7,513.0,102.41,guarulhos,SP,2.78,9.0,42.86,25.7,0.22314600802365198,55.55555555555556,42.857142857142854,35.15,2897
31344c16881c08a8a72c6d2eb29918c1,42,9365.8,2208.55,uba,MG,4.35,43.0,95.24,15.7,4.123376965243368,86.9767441860465,95.23809523809523,64.6,1154
31561f325664a8a7aba4c8d0c3a9b3db,36,2702.19,627.17,sao paulo,SP,4.64,36.0,97.22,7.4,1.187625789475377,92.77777777777779,97.22222222222221,66.63,790
318f287a62ab7ac10b703ac37435a231,51,2432.48,1097.04,sao paulo,SP,3.87,52.0,90.2,11.5,1.0688010909086265,77.3076923076923,90.19607843137256,58.3,2190
31ae0774c17fabd06ff707cc5bde005f,11,6719.85,850.82,americana,SP,4.0,11.0,90.91,11.8,2.957664862715862,80.0,90.9090909090909,60.16,1960
31be790e64fc99f8ff48ec2bd18a3104,6,241.4,72.28,sao bernardo do campo,SP,4.33,6.0,66.67,6.5,0.10348864222064333,86.66666666666666,66.66666666666666,54.7,2452
31da954dc0855f2495c6310f70a2f931,29,4583.0,449.71,araras,SP,4.21,29.0,89.66,8.2,2.016244236367706,84.13793103448276,89.65517241379311,61.16,1812
31e60bf8d103ce47932a85f5562deb16,1,181.0,58.04,goiania,GO,5.0,1.0,100.0,14.5,0.07687853583440725,100.0,100.0,70.02,227
31eec405c9bb71dec8e2629a92e764fa,5,256.89,170.24,cachoeiro de itapemirim,ES,4.6,5.0,100.0,8.6,0.1103129890405572,92.0,100.0,66.83,777
323ce52b5b81df2cd804b017b7f09aa7,29,2374.3,393.35,sao paulo,SP,4.31,29.0,82.76,17.1,1.043169038101487,86.20689655172414,82.75862068965517,59.62,2049
324583d68897f5ddbaf38f6248322176,2,84.0,43.989999999999995,sao jose do rio preto,SP,1.0,2.0,50.0,21.3,0.03414376233333273,20.0,50.0,23.01,2930
325f3178fb58e2a9778334621eecdbf9,36,981.7,451.67,taboao da serra,SP,4.44,36.0,100.0,6.4,0.4296386713221429,88.8888888888889,100.0,65.68,959
327b89b872c14d1c0be7235ef4871685,3,1177.0,81.8,manaus,AM,2.33,3.0,33.33,47.8,0.5156809524021415,46.666666666666664,33.33333333333333,28.82,2913
3289d8c3eef4873f91ce0b1343c0dd58,1,199.99,19.28,praia grande,SP,5.0,1.0,100.0,13.8,0.08524485901776195,100.0,100.0,70.03,174
328acb143b4a73aad6bee8e734f5d20d,2,699.98,34.769999999999996,foz do iguacu,PR,4.0,2.0,100.0,12.1,0.30552279100541396,80.0,100.0,62.09,1545
3296662b1331dea51e744505065ae889,1,517.8,27.71,catanduva,SP,5.0,1.0,100.0,3.4,0.22526071846494228,100.0,100.0,70.07,94
32b8764b4ef628b53608fc34011fcc13,36,8884.0,2970.42,lages,SC,4.19,36.0,91.67,11.2,3.911112904698856,83.88888888888889,91.66666666666666,62.23,1519
32e5635e63cb374eb63afdd242fb6134,1,910.0,17.82,rio de janeiro,RJ,5.0,1.0,100.0,7.3,0.39805018410536935,100.0,100.0,70.12,70
32f1bb9dfa65bc7df5c0d9d95a616be4,4,246.49,48.31,sao paulo,SP,4.0,4.0,75.0,6.6,0.10573111641776158,80.0,75.0,54.53,2466
32f83ffe11cd40f7adcf4eef171f52d9,1,29.99,15.1,uruguaiana,RS,5.0,1.0,100.0,10.6,0.010348864222064333,100.0,100.0,70.0,443
32fdd5d44ecb43dfd6a24b9369eca144,8,479.2,138.68,carmo do cajuru,MG,4.38,8.0,100.0,16.1,0.20825492199956622,87.5,100.0,65.06,1065
333c4210e76a1aa2ab817b99437e3ff1,2,335.0,67.43,vargem grande do sul,SP,5.0,2.0,100.0,7.2,0.1447254958258039,100.0,100.0,70.04,144
3340ef1913fb70d28420f6ceb685c339,32,6731.15,750.4,maringa,PR,4.38,32.0,90.62,16.7,2.9626432435463994,87.5,90.625,63.08,1386
334cab711dee080b079fa5779b584783,11,1069.7,351.66999999999996,santo andre,SP,4.91,11.0,100.0,8.1,0.4684083627457983,98.18181818181819,100.0,69.41,521
33576ec5412fb5905d876f12f33bfde6,31,2718.0,569.98,curitiba,PR,4.1,31.0,96.77,14.8,1.194591116991377,81.93548387096774,96.7741935483871,62.16,1529
3361277dc30b7cccdb0c286b24219756,29,3905.05,635.85,maringa,PR,4.34,29.0,93.1,13.2,1.7175634147692174,86.89655172413794,93.10344827586206,63.2,1363
3364a91ec4d56c98e44174de954b94f6,6,3579.94,273.91,porto velho,RO,3.83,6.0,100.0,14.8,1.5743314331925746,76.66666666666667,100.0,61.14,1816
33a17d60c64393351ebf1ef860f4e0f2,43,8152.48,1279.38,porto alegre,RS,4.63,43.0,97.67,10.6,3.588831033446217,92.55813953488372,97.67441860465115,67.4,692
33a6f4b1e7cdc205511e76ba1b6e0186,105,10295.01,1888.9,guarulhos,SP,4.41,105.0,98.1,8.5,4.532754067149899,88.1904761904762,98.09523809523809,66.06,865
33ab10be054370c254ddfcf0a6253422,4,213.2,52.33,rio de janeiro,RJ,5.0,4.0,100.0,5.8,0.0910647183780629,100.0,100.0,70.03,174
33ac3e28642ab8bda860a2f693000e78,34,3661.03,490.09000000000003,cotia,SP,4.21,34.0,100.0,8.7,1.6100568227101222,84.11764705882354,100.0,64.13,1222
33c51922b6e3c16b24a8f28e5833c99d,18,6657.87,368.01,londrina,PR,4.24,17.0,94.44,14.5,2.9303586641427013,84.70588235294117,94.44444444444444,63.09,1383
33cbbec1e7e1044aaf11d152172c776f,15,730.67,398.83,bento goncalves,RS,4.73,15.0,100.0,8.4,0.31904372088941374,94.66666666666667,100.0,67.96,642
33cbda8716511e27e556dff9d8418bf2,5,507.4,108.17,blumenau,SC,4.8,5.0,100.0,12.7,0.22067884584214664,96.0,100.0,68.47,572
33d677f27a69b84051204ee4ae76eaca,9,165.0,173.49,joinville,SC,4.56,9.0,100.0,8.8,0.0698295010301063,91.11111111111111,100.0,66.47,809
33dd941c27854f7625b968cc6195a552,5,6787.5,380.91,vila velha,ES,4.4,5.0,100.0,11.7,2.9874690629977967,88.00000000000001,100.0,66.1,852
33fd411ed63a7c2f9005e3f065d9f85d,1,24.9,18.23,condor,RS,4.0,1.0,100.0,8.1,0.008106390024946094,80.0,100.0,62.0,1675
34056b8b55c1775a22af2331670a799c,77,6398.7,1751.51,penapolis,SP,4.0,78.0,88.31,12.9,2.8161775172532835,80.0,88.31168831168831,59.34,2093
340636a908b13bbe0f4fb63fbe1d0c03,3,490.5,36.0,sao jose dos campos,SP,3.4,5.0,100.0,7.8,0.21323330283010378,68.0,100.0,57.26,2300
343e716476e3748b069f980efbaa294e,17,922.6,312.1,campinas,SP,4.31,16.0,93.75,13.0,0.40360129901375635,86.25,93.75,62.75,1443
3442033154be05bac582e173ef54fd12,1,161.0,8.39,sao paulo,SP,5.0,1.0,100.0,3.9,0.06806724232903105,100.0,100.0,70.02,227
344223b2a90784f64136a8a5da012e7f,1,10.9,16.79,gaspar,SC,2.0,1.0,0.0,32.6,0.0019384845711827618,40.0,0.0,16.0,2939
3442f8959a84dea7ee197c632cb2df15,3,218.7,27.9,campinas,SP,3.0,3.0,66.67,13.0,0.09348782409204136,60.0,66.66666666666666,44.03,2809
34675b28b826facfde119785bf287dc1,1,21.99,15.1,cascavael,PR,4.0,1.0,100.0,5.9,0.0068243468199138575,80.0,100.0,62.0,1675
3481aa57cd91f9f9d3fa1fa12d9a3bf7,25,1773.03,774.14,capivari,SP,3.88,25.0,100.0,10.2,0.77827071580261,77.60000000000001,100.0,61.27,1793
3492e68f37fd1df87f4f2f2ea247f445,8,787.86,169.4,salto,SP,3.88,8.0,87.5,9.3,0.344239614668037,77.5,87.5,57.35,2288
34a557286ead8fe75c989e0afcf7d98c,4,414.9,58.56,franca,SP,4.75,4.0,100.0,8.3,0.17992661337978177,95.0,100.0,68.05,624
34d1ca11b242c0fee2c834ae8d788566,40,13422.24,982.04,congonhas,MG,4.33,39.0,100.0,13.2,5.910501136590778,86.66666666666666,100.0,66.44,812
34f563c82a85b99ae9e6d60db5fc2e28,8,2332.3,246.2,campo bom,RS,4.62,8.0,100.0,10.7,1.024665321740197,92.5,100.0,67.31,725
3504c0cb71d7fa48d967e0e4c94d59d9,53,2349.94,687.37,maua,SP,4.42,53.0,100.0,7.3,1.0324368826119388,88.30188679245283,100.0,65.63,968
35281d148dcf7134bae913c57db4e6da,1,119.99,17.03,sao paulo,SP,5.0,1.0,100.0,5.3,0.049999684996257183,100.0,100.0,70.01,309
353e21e8bf8de2722b4fae1636664b76,4,208.0,91.89,canoas,RS,2.5,4.0,100.0,9.1,0.0887737820666651,50.0,100.0,50.03,2682
35857757f553273b1056c1cabdace7fb,6,454.6,118.74000000000001,ribeirao preto,SP,4.0,6.0,66.67,18.2,0.19741703098795352,80.0,66.66666666666666,52.06,2614
3586b8580d9c917874e053a1bb37b5ff,36,1524.7,827.65,araraquara,SP,4.42,36.0,97.22,13.6,0.6688652899931066,88.33333333333334,97.22222222222221,64.7,1125
35b96509602ec4b7da831b5cd73ff2c2,2,558.9,47.55,sao leopoldo,RS,4.5,2.0,100.0,9.1,0.24336792661849033,90.0,100.0,66.07,862
35ef5aa32949680f627efec3c23e705c,4,361.6,156.81,sombrio,SC,3.75,4.0,100.0,11.1,0.15644451618795424,75.0,100.0,60.05,1978
35fb511489d9ee3ee27a76debce9df06,7,414.5,172.29000000000002,londrina,PR,3.57,7.0,85.71,16.8,0.17975038750967426,71.42857142857143,85.71428571428571,54.34,2482
3606774ec64634822d78dc2db6d37045,1,179.9,16.37,sao caetano do sul,SP,3.0,2.0,100.0,15.8,0.07639391469161157,60.0,100.0,54.02,2508
365e445f796710c3431557e85caa25db,4,1115.0,79.3,sao paulo,SP,4.5,4.0,100.0,8.4,0.4883659425354753,90.0,100.0,66.15,845
365e4bce19bda0082c3d15d83fdb8bcd,6,796.4,98.62,sao caetano do sul,SP,4.67,6.0,100.0,10.4,0.34800203699483256,93.33333333333333,100.0,67.44,684
36890be00bbfc1cdb9a4a38a6af05a69,13,1361.3,239.57999999999998,osasco,SP,4.23,13.0,76.92,9.4,0.596877022054183,84.61538461538461,76.92307692307693,57.1,2310
36a968b544695394e4e9d7572688598f,148,6864.47,2053.23,santos,SP,3.66,154.0,95.27,10.7,3.0213793260532373,73.11688311688312,95.27027027027027,58.73,2156
36f98ad67cc981f50ce8aed093d5783c,2,119.4,39.22,toledo,PR,4.0,2.0,100.0,6.1,0.04973975183784859,80.0,100.0,62.01,1630
37303482a42fb700d8d127e70a9cd6c8,1,58.9,8.11,campinas,SP,3.0,2.0,100.0,2.1,0.023085588984085612,60.0,100.0,54.01,2516
373ee4a3a775a733770ca3f790b8b9ac,13,2141.49,290.32,rio de janeiro,RJ,3.92,13.0,92.31,10.0,0.9406011760521554,78.46153846153847,92.3076923076923,59.36,2087
37515688008a7a40ac93e3b2e4ab203f,227,5954.1,3396.65,dracena,SP,4.09,226.0,89.87,15.2,2.620302462628771,81.85840707964601,89.86784140969164,60.49,1911
376a891762bbdecbc02b4b6adec3fdda,57,6406.23,1287.4,goiania,GO,4.67,57.0,96.49,12.2,2.8194949692580575,93.33333333333333,96.49122807017544,67.13,741
376d67b61dce0c990155286e7ae486a4,1,94.0,17.91,sao paulo,SP,4.0,1.0,100.0,14.3,0.03854940908602082,80.0,100.0,62.01,1630
3771c85bac139d2344864ede5d9341e3,26,1433.3,408.96,sorocaba,SP,3.85,26.0,84.62,13.3,0.6285976786735373,76.92307692307693,84.61538461538461,56.34,2371
377bc18334c78dd2f1535ef22a3ad225,1,135.98,88.46,sao jose dos pinhais,PR,5.0,1.0,100.0,9.9,0.05704431415380544,100.0,100.0,70.02,227
3785b653b1b82de85ab47dd139938091,21,1552.0,481.27,ampere,PR,4.71,21.0,100.0,11.9,0.680892705627945,94.28571428571428,100.0,67.92,647
37be5a7c751166fbc5f8ccba4119e043,269,54735.55,6021.21,sao paulo,SP,4.31,268.0,97.4,10.6,24.111686141020435,86.11940298507463,97.39776951672863,70.9,24
37dd29b36c458d82f74a953c40c43645,7,4536.99,479.44,limeira,SP,3.86,7.0,85.71,18.5,1.9959738556585882,77.14285714285715,85.71428571428571,57.17,2305
38102b031c2a15e54623d711bfc753d3,8,418.0,308.21000000000004,mucambo,CE,3.67,9.0,100.0,21.2,0.1812923638731151,73.33333333333333,100.0,59.39,2070
381c83fdca332ea6afd896da20bf6e4a,46,7355.8,999.21,curitiba,PR,4.39,46.0,95.65,12.7,3.2378419679530612,87.82608695652175,95.65217391304348,64.8,1102
382229d1e840115ffe3dbf5ff460e417,45,4037.06,853.27,rio de janeiro,RJ,4.22,46.0,88.89,9.3,1.7757223575514527,84.34782608695653,88.88888888888889,60.94,1839
385799a1cddbd26dfeb9157356a42282,4,551.94,74.78,sao paulo,SP,4.0,5.0,100.0,8.5,0.24030159647861943,80.0,100.0,62.07,1554
38874e327ce94d11390b96eb42d61928,6,3779.94,378.49,itaquaquecetuba,SP,4.0,6.0,83.33,20.0,1.6624443682463363,80.0,83.33333333333334,57.5,2276
389e45560e33d2d0747f949dcddbc08e,1,39.0,8.43,sao jose dos campos,SP,5.0,1.0,100.0,3.9,0.014318351946236306,100.0,100.0,70.0,443
38af8acfd46ac4a7bf754e8ca6736664,5,345.0,52.94,sao paulo,SP,4.8,5.0,100.0,6.4,0.149131142578492,96.0,100.0,68.44,579
38e679b9e0064cd94c6f035707344dae,27,3644.15,692.47,londrina,PR,4.0,27.0,96.3,11.2,1.6026200909915849,80.0,96.29629629629629,61.37,1782
38e6dada03429a47197d5d584d793b41,7,596.14,206.91,sao paulo,SP,4.43,7.0,85.71,10.1,0.2597745551255008,88.57142857142858,85.71428571428571,61.22,1799
38f276ca6e7cc95a6d1bb55ac9e5550f,1,24.99,11.85,marilia,SP,5.0,1.0,100.0,5.2,0.008146040845720286,100.0,100.0,70.0,443
3903c788ded8dc03b5ebab37a2f3e9a1,5,119.98,51.269999999999996,carapicuiba,SP,4.0,5.0,80.0,10.3,0.0499952793495045,80.0,80.0,56.01,2386
391bbd13b6452244774beff1824006ed,1,63.9,17.7,campinas,SP,1.0,2.0,0.0,44.6,0.02528841236042966,20.0,0.0,8.01,2956
391fc6631aebcf3004804e51b40bcf1e,521,39475.3,10083.84,ibitinga,SP,4.03,523.0,89.64,14.4,17.38855905524959,80.61185468451242,89.63531669865642,64.35,1189
392353362d22cc2c236e1ee81ff19890,5,288.7,191.97,blumenau,SC,4.6,5.0,100.0,7.7,0.12432735136085801,92.0,100.0,66.84,773
392e0502231ae2f8b29994ef6398cd77,17,1572.9,309.89,cerqueira cesar,SP,4.16,19.0,88.24,17.7,0.6901005073410632,83.15789473684211,88.23529411764706,59.94,2006
392f7f2c797e4dc077e4311bde2ab8ce,2,52.0,36.56,rio de janeiro,RN,5.0,2.0,100.0,5.3,0.020045692724730828,100.0,100.0,70.01,309
3935fe5fe0f82787a9dcb8deb62be09d,16,1681.69,419.65999999999997,sao paulo,SP,4.0,16.0,87.5,11.3,0.7380295383635569,80.0,87.5,58.47,2175
3968920b9aa752ab98f7d5888c9252f2,8,523.3,157.71,bauru,SP,3.88,8.0,87.5,9.6,0.2276838241789207,77.5,87.5,57.32,2294
3969863bb8af7f72580b3b1ffd3a17b3,12,623.15,226.87,sao paulo,SP,4.08,12.0,100.0,10.2,0.27167420700451134,81.66666666666667,100.0,62.75,1443
397c4d0c005b6f41f90098ac724e28cb,5,8177.0,445.37,santo andre,SP,4.4,5.0,60.0,16.1,3.5996336792838077,88.00000000000001,60.0,54.28,2484
3985a3c45be355a4c57fde108bfabd1c,7,344.2,172.0,rolante,RS,4.0,7.0,100.0,11.4,0.14877869083827694,80.0,100.0,62.04,1577
3986c0b54f6b748b75e7bd4e092aa3e5,1,24.99,15.28,curitiba,PR,5.0,1.0,100.0,6.1,0.008146040845720286,100.0,100.0,70.0,443
398cb257329ef7af7f1943a8974a3cbc,1,145.9,15.47,salvador,BA,5.0,1.0,100.0,7.1,0.06141471573247204,100.0,100.0,70.02,227
39a5005f2605cbdb4f9ac14485cabfd1,3,501.07,232.59,barretos,SP,5.0,3.0,100.0,9.6,0.21789007144769507,100.0,100.0,70.07,94
39c763cca83e654764b7a4a650fb9b7c,11,761.0,223.21,goiania,GO,3.82,11.0,81.82,13.5,0.3324060474903167,76.36363636363637,81.81818181818183,55.19,2421
39d54ff918774174706fb065d7f9dc07,22,1554.69,348.03,sao paulo,SP,3.91,23.0,86.36,13.9,0.6820778246044181,78.26086956521739,86.36363636363636,57.42,2284
39d61be7a92eb77b7da367bd4845bc0e,7,700.59,209.03,sao paulo,SP,4.0,7.0,100.0,10.8,0.30579153545732796,80.0,100.0,62.09,1545
39f776d2974049026ff531fc42ef2a3e,3,1084.04,90.37,goiania,GO,3.67,3.0,100.0,16.4,0.4747260601891529,73.33333333333333,100.0,59.48,2057
3a1a1fec38dd360f15fc912e821e169d,15,2007.38,371.25,sao paulo,SP,3.87,15.0,73.33,14.4,0.8815170474518553,77.33333333333333,73.33333333333333,53.2,2588
3a3c180dd702a725bd0ba4117689239e,1,41.9,35.48,uniao da vitoria,PR,4.0,1.0,100.0,13.8,0.015595989504515854,80.0,100.0,62.0,1675
3a3e46d10f74d8a6ca76e2b538f106a0,2,299.9,66.67,sao paulo,SP,3.33,3.0,50.0,19.5,0.12926167572386868,66.66666666666667,50.0,41.71,2831
3a4127e1ba7208ea37044c5092aae170,5,1842.7,81.45,sao paulo,SP,3.5,6.0,100.0,11.8,0.8089648567285878,70.0,100.0,58.24,2197
3a490ba60afa30ece0e7d50cfe74a4f0,8,1529.2,165.87,belo horizonte,MG,4.62,8.0,100.0,11.9,0.6708478310318161,92.5,100.0,67.2,736
3a52d63a8f9daf5a28f3626d7eb9bd28,1,35.0,17.78,aguas claras df,SP,1.0,1.0,100.0,6.3,0.01255609324516107,20.0,100.0,38.0,2880
3a734b715d333a2588a3d54a0c9b8746,15,2121.52,348.3,osasco,SP,3.94,18.0,93.33,12.3,0.9318030994870373,78.8888888888889,93.33333333333333,59.84,2022
3a79f35a2344ede41af21267f61d5ec6,1,186.0,31.71,campinas,SP,1.0,1.0,100.0,14.3,0.0790813592107513,20.0,100.0,38.02,2864
3aa3c89ae3cd482385568be76120f63c,1,29.9,19.04,goiania,GO,4.0,1.0,100.0,10.8,0.010309213401290141,80.0,100.0,62.0,1675
3ab971ce71839580d2ae5b4e40fe8044,35,4917.0,880.25,sao paulo,SP,3.91,34.0,91.43,6.9,2.1633928379074887,78.23529411764706,91.42857142857143,59.37,2078
3ac588cd562971392504a9e17130c40b,1,11.9,7.39,limeira,SP,5.0,1.0,100.0,7.1,0.0023790492464515712,100.0,100.0,70.0,443
3ade81dab5a172b88e1871c28ae05260,28,5383.6,1437.99,sao jose do rio preto,SP,4.0,29.0,85.71,14.2,2.3689603153879157,80.0,85.71428571428571,58.42,2178
3afc536624bc2e65bddfb5db33cc01f3,6,312.0,107.07000000000001,belo horizonte,MG,3.5,6.0,83.33,9.9,0.13459250829462127,70.0,83.33333333333334,53.04,2592
3b15288545f8928d3e65a8f949a28291,101,13764.82,2400.06,ibitinga,SP,4.01,103.0,93.07,14.5,6.061429783044367,80.19417475728157,93.06930693069307,61.82,1711
3b18f9856c6eb2413eafedb58e9eecd9,1,315.0,20.09,santo andre,SP,5.0,1.0,100.0,9.2,0.1359142023204277,100.0,100.0,70.04,144
3b872fd4747f01cc56206f2934198618,25,2726.74,1116.3700000000001,ibitinga,SP,3.88,25.0,84.0,14.5,1.1984416522532264,77.60000000000001,84.0,56.6,2355
3bb32fedaa74e4ad20f4ce067733bd31,2,103.7,58.86,porto belo,SC,4.5,2.0,100.0,7.2,0.04282288643612828,90.0,100.0,66.01,915
3bb548e3cb7f70f28e3f11ee9dce0e59,46,7690.02,896.79,maringa,PR,4.2,46.0,100.0,10.9,3.3850874937214033,83.91304347826087,100.0,64.58,1156
3bdff180c7e1f6551a643b99c265a120,56,3008.2,1003.88,sao paulo,SP,4.09,58.0,94.64,10.0,1.3224429857543853,81.72413793103448,94.64285714285714,61.48,1765
3be5841cdcc46de4ed3f9116f104b2c5,4,599.6,88.35,barueri,SP,4.75,4.0,100.0,8.0,0.26129890890193086,95.0,100.0,68.08,613
3be634553519fb6536a03e1358e9fdc7,80,5231.02,1803.73,sao paulo,SP,3.94,83.0,91.25,10.1,2.3017389572354006,78.79518072289157,91.25,59.58,2050
3bfba5a77604f6dfae7e6dd7aaf65821,4,2095.5,122.69,londrina,PR,5.0,4.0,100.0,9.4,0.920339606636543,100.0,100.0,70.28,35
3c010235b7345c92f125d14ee232a76b,15,3578.0,427.32,mandirituba,PR,4.67,15.0,100.0,11.0,1.573476737722553,93.33333333333333,100.0,67.81,652
3c03b12bab54d8b37d79d914bfdb1aa0,37,4236.34,683.43,sao joao de meriti,RJ,3.83,36.0,83.78,13.6,1.8635180860390212,76.66666666666667,83.78378378378379,56.36,2369
3c3017960b2dbd72711a61f0400aab8f,9,878.9,228.72,jaragua do sul,SC,4.0,10.0,100.0,12.5,0.3843486227045094,80.0,100.0,62.12,1537
3c487ae8f8d7542beff5788e2e0aea83,30,9385.7,719.65,gama,DF,4.2,30.0,96.67,13.7,4.132144202281217,84.00000000000001,96.66666666666667,63.84,1273
3c4e0452bff7a2a788179488d3d77032,32,3746.4,606.12,colombo,PR,3.84,31.0,96.88,13.8,1.6476678290378206,76.7741935483871,96.875,60.27,1952
3c7c4a49ec3c6550809089c6a2ca9370,139,4002.75,1796.46,sao paulo,SP,3.66,141.0,92.09,9.6,1.7606065835429798,73.19148936170212,92.08633093525181,57.43,2283
3c88ed2e76a2247933a15daa7161eb1c,1,155.0,151.2,cosmopolis,SP,5.0,1.0,100.0,19.9,0.0654238542774182,100.0,100.0,70.02,227
3ca08eeb8d5595949fed424bd3677742,13,1688.88,449.1,curitiba,PR,4.43,14.0,100.0,10.3,0.7411971983787397,88.57142857142858,100.0,65.65,967
3cfa1358a6caa965278721344c8d76f2,5,3140.28,81.25,sao bernardo do campo,SP,4.8,5.0,100.0,6.3,1.3806327680638897,96.0,100.0,68.81,546
3d01d1c414c44b5943a09619ff3853cb,4,303.6,73.22,campinas,SP,3.8,5.0,100.0,13.8,0.1308917650223633,76.0,100.0,60.44,1927
3d0cd21d41671c46f82cd11176bf7277,9,447.8,174.57999999999998,joinville,SC,4.67,9.0,100.0,12.9,0.19442119119612558,93.33333333333333,100.0,67.39,696
3d2400ac620cffa23ac81bd192f7f555,1,105.0,8.9,sao bernardo do campo,SP,5.0,1.0,100.0,7.4,0.04339562051397773,100.0,100.0,70.01,309
3d2531eccfbde1d7c8db7a3a12fb267a,10,1999.54,213.06,contagem,MG,4.22,9.0,100.0,10.0,0.878063020397748,84.44444444444444,100.0,64.04,1236
3d290fe363c60a77498c1126fd3fb8d3,3,198.98,35.06,itapevi,SP,4.33,3.0,100.0,7.5,0.08479988869574044,86.66666666666666,100.0,64.69,1128
3d39fbf22a665714baf62fae36029e23,8,2504.2,130.63,campinas,SP,4.75,8.0,100.0,8.6,1.1003983894189053,95.0,100.0,68.33,594
